hosp_num,fiscal_year,fy_end_month,hospital_key,match_score,match_basis,equivalent_inpatient_adms_eipa_regulated_services,equivalent_inpatient_adms_eipa_total,gross_patient_revenue_regulated_services,gross_patient_revenue_total,gross_patient_revenue_unregulated_services,inpatient_readmission_charges,net_operating_profit_loss_regulated_services,net_operating_profit_loss_total,net_operating_profit_loss_unregulated_services,net_patient_revenue_npr_regulated_services,net_patient_revenue_npr_total,net_patient_revenue_npr_unregulated_services,nor_per_eipa_regulated_services,nor_per_eipa_total,npr_per_eipa_regulated_services,npr_per_eipa_total,operating_expenses_per_eipa_regulated_services,operating_expenses_per_eipa_total,other_operating_revenue_regulated_services,other_operating_revenue_total,other_operating_revenue_unregulated_services,potentially_avoidable_utilization_costs,risk_adjusted_ppc_rate,risk_adjusted_readmission_percent,total_direct_graduate_medical_education,total_direct_medical_education,total_excess_profit_loss,total_excess_profit_loss_net_operating_profit_of_regulated_nor,total_excess_profit_loss_net_total_operating_profit_of_total_nor,total_excess_profit_loss_total_excess_profit_of_total_revenue,total_non_operating_profit_loss,total_non_operating_profit_loss_change_in_net_operating_profit_regulated,total_non_operating_profit_loss_change_in_net_operating_profit_total,total_non_operating_profit_loss_change_in_nor_per_eipa_regulated,total_non_operating_profit_loss_change_in_npr_per_eipa_regulated,total_non_operating_profit_loss_change_in_oper_expense_per_eipa_regulated,total_non_operating_profit_loss_change_in_total_excess_profit,total_non_operating_profit_loss_net_operating_profit_of_regulated_nor,total_non_operating_profit_loss_net_total_operating_profit_of_total_nor,total_non_operating_profit_loss_non_operating_expenses,total_non_operating_profit_loss_non_operating_revenue,total_non_operating_profit_loss_total_excess_profit,total_non_operating_profit_loss_total_excess_profit_of_total_revenue,total_operating_expenses_regulated_services,total_operating_expenses_total,total_regulated_inpatient_admissions,total_regulated_outpatient_visits,net_operating_profit_of_regulated_nor,net_total_operating_profit_of_total_nor,total_excess_profit_of_total_revenue
19,2014,June,PENINSULA REGIONAL MEDICAL CENTER,0.975,short_name,,,416388900.0,481649700.0,65260800.0,27511796.0,36419854.0,7691000.0,-28728854.0,344224200.0,368536000.0,24311800.0,,,,,,,349032900.0,7351500.0,26854600.0,45451953.0,1.34,11.34,0.0,0.0,29420000.0,10.43,2.05,7.4,21729000.0,,,,,,,,,0.0,21729000.0,,,312613046.0,368196500.0,17344.0,120004.0,10.43,2.05,7.4
19,2015,June,PENINSULA REGIONAL MEDICAL CENTER,0.975,short_name,,,422383500.0,490555400.0,68171900.0,29539994.0,48494630.0,15444000.0,-33050630.0,359583600.0,386078500.0,26494900.0,,,,,,,362058400.0,393784200.0,31725800.0,52206856.0,0.69,10.92,0.0,0.0,24068000.0,13.39,3.92,5.87,8624000.0,,,,,,,,,7309000.0,15933000.0,,,313563770.0,378340200.0,,,13.39,3.92,5.87
19,2016,June,PENINSULA REGIONAL MEDICAL CENTER,0.975,short_name,,,430070800.0,503070500.0,72999700.0,26577653.0,38429325.0,-817800.0,-39247125.0,366877800.0,396784700.0,29906900.0,,,,,,,1314600.0,404821900.0,6722600.0,48764687.0,0.78,9.99,,0.0,6837000.0,10.44,-0.2,1.66,7654800.0,,,,,,,,,0.0,7654800.0,,,329763075.0,405639700.0,,,10.44,-0.2,1.66
19,2017,June,PENINSULA REGIONAL MEDICAL CENTER,0.975,short_name,,,437069300.0,515240700.0,78171400.0,28847730.0,20072433.0,-20506000.0,-40578433.0,369748400.0,403365300.0,33616900.0,,,,,,,947000.0,411636100.0,7323800.0,49700544.0,0.59,11.2,,0.0,-5688000.0,5.41,-4.98,-1.33,14818000.0,,,,,,,,,0.0,14818000.0,,,350622967.0,432142100.0,,,5.41,-4.98,-1.33
19,2018,June,PENINSULA REGIONAL MEDICAL CENTER,0.975,short_name,,,450336518.0,542330918.0,91994400.0,29957475.0,47316771.0,6897418.0,-40419353.0,382238418.0,425253618.0,43015200.0,,,,,,,1205700.0,9005400.0,7799700.0,48110481.0,0.64,10.94,,0.0,45104018.0,12.34,1.59,9.55,38206600.0,,,,,,,,,0.0,38206600.0,,,336127347.0,427361600.0,,,12.34,1.59,9.55
22,2007,June,SUBURBAN HOSPITAL,1.0,cms_name,18797.0,20985.0,198515100.0,221625700.0,23110600.0,,5551019.0,6756500.0,1205481.0,175366300.0,193008700.0,17642400.0,9609.69,9761.33,9329.49,9197.33,9314.38,9439.36,180633300.0,204844200.0,24210900.0,,,,,,,,,,936000.0,-12.67,-21.97,10.74,9.75,11.75,-37.66,3.07,3.3,0.0,936000.0,7692500.0,3.74,175082281.0,198087700.0,,,3.07,3.3,3.74
22,2008,June,SUBURBAN HOSPITAL,1.0,cms_name,19822.0,21799.0,220977300.0,243008100.0,22030800.0,,12731259.0,14088100.0,1356841.0,192441500.0,210676800.0,18235300.0,10056.76,10271.02,9708.32,9664.72,9414.49,9624.74,199348300.0,223893400.0,24545100.0,,,,,,,,,,263900.0,129.35,108.51,4.65,4.06,1.07,86.57,6.39,6.29,0.0,263900.0,14352000.0,6.4,186617041.0,209805300.0,,,6.39,6.29,6.4
22,2009,June,SUBURBAN HOSPITAL,1.0,cms_name,19929.0,22088.0,228243300.0,252973700.0,24730400.0,,8837807.0,7772000.0,-1065807.0,199185500.0,216444600.0,17259100.0,10248.67,10361.03,9994.98,9799.33,9805.19,10009.16,204241200.0,228851100.0,24609900.0,,,,,,,,,,-3531300.0,-30.58,-44.83,1.91,2.95,4.15,-70.45,4.33,3.4,0.0,-3531300.0,4240700.0,1.88,195403393.0,221079100.0,,,4.33,3.4,1.88
22,2010,June,SUBURBAN HOSPITAL,1.0,cms_name,19302.0,21076.0,234114100.0,255632872.0,21518772.0,,9660770.0,9120142.0,-540627.0,201587614.0,217593940.0,16006327.0,10778.99,10967.38,10443.99,10324.29,10278.48,10534.65,6466197.0,13553700.0,7087503.0,,,,,,,,,,-211160.0,9.31,17.35,5.17,4.49,4.83,110.08,4.64,3.95,-40.0,-211200.0,8908982.0,3.86,198393041.0,222027498.0,,,4.64,3.95,3.86
22,2011,June,SUBURBAN HOSPITAL,1.0,cms_name,20516.0,21921.0,253166900.0,270496454.0,17329554.0,,14067291.0,15726007.0,1658716.0,217988385.0,232253327.0,14264942.0,10848.81,11222.42,10625.2,10595.24,10163.14,10505.01,4587637.0,13748051.0,9160414.0,,,,,,,,,,5903537.0,45.61,72.43,0.65,1.74,-1.12,142.78,6.32,6.39,0.0,5903537.0,21629544.0,8.59,208508731.0,230275371.0,,,6.32,6.39,8.59
22,2012,June,SUBURBAN HOSPITAL,1.0,cms_name,20973.0,21768.0,272892400.0,283241592.0,10349192.0,,17181785.0,14046723.0,-3135062.0,229323220.0,236686293.0,7363073.0,11160.23,11631.34,10934.19,10872.92,10341.0,10986.06,4740818.0,16509687.0,11768869.0,,,,,,11442898.0,,,,-2603825.0,22.14,-10.68,2.87,2.91,1.75,-47.1,7.34,5.55,0.0,-2603825.0,11442898.0,4.57,216882253.0,239149257.0,14172.0,78221.0,7.34,5.55,4.57
22,2013,June,SUBURBAN HOSPITAL,1.0,cms_name,20337.0,20568.0,280578500.0,290725616.0,10147116.0,21275564.0,20495552.0,33772370.0,13276817.0,232362800.0,235455816.0,3093016.0,11769.8,13849.24,11425.41,11447.56,10762.02,12207.27,7003940.0,49398200.0,42394260.0,31661241.0,1.48,11.62,298050.0,,38134858.0,8.56,11.86,13.19,4362488.0,19.29,140.43,5.46,4.49,4.07,233.26,8.56,11.86,0.0,4362488.0,38134858.0,13.19,218871188.0,251081646.0,13210.0,79694.0,8.56,11.86,13.19
22,2014,June,SUBURBAN HOSPITAL,1.0,cms_name,,,289286600.0,298919410.0,9632810.0,19789070.0,17164544.0,2625753.0,-14538791.0,239648239.0,243272753.0,3624514.0,,,,,,,2720835.0,21369795.0,18648960.0,29130088.0,1.38,10.81,314920.0,314920.0,16401687.0,7.08,0.99,5.87,13775934.0,,,,,,,,,951186.0,14727120.0,,,225204531.0,262016800.0,13183.0,76845.0,7.08,0.99,5.87
22,2015,June,SUBURBAN HOSPITAL,1.0,cms_name,,,295844600.0,298270700.0,2426100.0,20017113.0,36471122.0,12224980.0,-24246141.0,248692415.0,250847980.0,2155565.0,,,,,,,14154340.0,24257000.0,10102660.0,30125408.0,1.01,11.04,339710.0,339710.0,9813980.0,13.88,4.44,3.56,-2411000.0,,,,,,,,,3026000.0,615000.0,,,226375634.0,262880000.0,,,13.88,4.44,3.56
22,2016,June,SUBURBAN HOSPITAL,1.0,cms_name,,,301899200.0,304167718.0,2268518.0,21177628.0,26700494.0,16928562.0,-9771932.0,260794287.0,263034992.0,2240705.0,,,,,,,263371152.0,24353000.0,24016840.0,32260580.0,0.73,10.58,,331245.0,10231562.0,10.14,5.89,3.55,-6697000.0,,,,,,,,,7154000.0,457000.0,,,236670658.0,270459430.0,,,10.14,5.89,3.55
22,2017,June,SUBURBAN HOSPITAL,1.0,cms_name,,,310897100.0,313271786.0,2374686.0,20045557.0,23003900.0,11613001.0,-11390898.0,265507832.0,267818001.0,2310170.0,,,,,,,273220227.0,27142000.0,21739774.0,31759083.0,0.58,11.15,,458561.0,35570001.0,8.42,3.94,11.15,23957000.0,,,,,,,,,0.0,23957000.0,,,250216327.0,283347000.0,,,8.42,3.94,11.15
22,2018,June,SUBURBAN HOSPITAL,1.0,cms_name,,,329368123.0,331146751.0,1778628.0,20938047.0,20601204.0,8402041.0,-12199162.0,279840920.0,281560800.0,1719879.0,,,,,,,282592080.0,22152000.0,21120720.0,32847597.0,0.41,10.77,,498336.0,29230041.0,7.29,2.77,9.01,20828000.0,,,,,,,,,0.0,20828000.0,,,261990876.0,295310758.0,,,7.29,2.77,9.01
23,2007,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,34558.0,34803.0,325941900.0,344441413.0,18499513.0,,27908229.0,19200908.0,-8707321.0,291589361.0,300623348.0,9033987.0,8690.87,9283.31,8437.68,8637.78,7883.3,8731.61,300339151.0,323089948.0,22750797.0,,,,,,,,,,21557000.0,24.56,47.91,8.86,7.62,7.7,64.64,9.29,5.94,0.0,21557000.0,40757908.0,11.83,272430922.0,303889040.0,,,9.29,5.94,11.83
23,2008,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,35227.0,35910.0,361340400.0,384455309.0,23114909.0,,32064792.0,21977965.0,-10086827.0,322026051.0,331653167.0,9627116.0,9353.49,9847.88,9141.39,9235.55,8443.26,9235.86,329497859.0,353641965.0,24144106.0,,,,,,,,,,-8954000.0,14.89,14.46,7.62,8.34,7.1,-68.05,9.73,6.21,0.0,-8954000.0,13023965.0,3.78,297433067.0,331664000.0,,,9.73,6.21,3.78
23,2009,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,37124.0,37466.0,392507100.0,419911987.0,27404887.0,,25642864.0,16934538.0,-8708326.0,344010185.0,356024056.0,12013871.0,9404.18,10063.63,9266.41,9502.58,8713.45,9611.63,349124785.0,377044538.0,27919753.0,,,,,,,,,,-38573000.0,-20.03,-22.95,0.54,1.37,3.2,-266.14,7.34,4.49,0.0,-38573000.0,-21638462.0,-6.39,323481921.0,360110000.0,,,7.34,4.49,-6.39
23,2010,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,38222.0,38942.0,415890500.0,448638767.0,32748267.0,,22777855.0,17428569.0,-5349286.0,358018187.0,372855046.0,14836859.0,9440.38,10053.54,9366.81,9574.7,8844.44,9605.98,360830187.0,18646823.0,15834823.0,,,,,,,,,,17237000.0,-11.17,2.92,0.38,1.08,1.5,260.2,6.31,4.45,0.0,17237000.0,34665569.0,8.48,338052332.0,374073300.0,,,6.31,4.45,8.48
23,2011,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,41134.0,41651.0,461358800.0,471728313.0,10369513.0,,27309866.0,20014188.0,-7295678.0,395773822.0,404630292.0,8856470.0,9704.41,10191.61,9621.57,9714.83,9040.48,9711.08,3407524.0,19858199.0,16450675.0,,,,,,,,,,41077000.0,19.9,14.84,2.8,2.72,2.22,76.23,6.84,4.71,0.0,41077000.0,61091188.0,13.12,371871480.0,404474303.0,,,6.84,4.71,13.12
23,2012,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,46016.0,47048.0,523717000.0,535464200.0,11747200.0,,22997137.0,9048130.0,-13949007.0,435998560.0,444956660.0,8958100.0,9667.03,10003.44,9474.9,9457.44,9167.26,9811.13,444839660.0,470645415.0,25805755.0,,,,,,-31996892.0,,,,-41045021.0,-15.79,-54.79,-0.39,-1.52,1.4,-152.38,5.17,1.92,0.0,-41045021.0,-31996892.0,-7.45,421842523.0,461597285.0,28014.0,172099.0,5.17,1.92,-7.45
23,2013,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,49059.0,49817.0,541867800.0,550245000.0,8377200.0,32678081.0,16002451.0,1114600.0,-14887851.0,444013900.0,451478400.0,7464500.0,9217.56,9585.32,9050.64,9062.69,8891.37,9562.95,452202600.0,477514600.0,25312000.0,53413474.0,1.1,12.7,0.0,,45341200.0,3.54,0.23,8.69,44226600.0,-30.42,-87.68,-4.65,-4.48,-3.01,241.71,3.54,0.23,0.0,44226600.0,45341200.0,8.69,436200149.0,476400000.0,28142.0,180461.0,3.54,0.23,8.69
23,2014,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,,,554132400.0,561001000.0,6868600.0,26732221.0,25326003.0,12112100.0,-13213903.0,451481300.0,458034700.0,6553400.0,,,,,,,7047500.0,25994990.0,18947490.0,46056292.0,1.13,11.91,0.0,0.0,39203200.0,5.52,2.5,7.67,27091100.0,,,,,,,,,0.0,27091100.0,,,433202797.0,471917600.0,26816.0,185132.0,5.52,2.5,7.67
23,2015,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,,,562952500.0,569757900.0,6805400.0,28655859.0,47093161.0,24806209.0,-22286951.0,477344509.0,483955809.0,6611300.0,,,,,,,484515009.0,26952900.0,26393700.0,51761487.0,0.99,11.48,0.0,0.0,-16185791.0,9.72,4.86,-3.44,-40992000.0,,,,,,,,,0.0,-40992000.0,,,437421849.0,486102500.0,,,9.72,4.86,-3.44
23,2016,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,,,576313300.0,583255200.0,6941900.0,28636602.0,52222307.0,25488344.0,-26733963.0,497838744.0,504205444.0,6366700.0,,,,,,,5914800.0,516508144.0,6387900.0,51929798.0,0.73,10.96,,0.0,-12410456.0,10.37,4.93,-2.59,-37898800.0,,,,,,,,,0.0,-37898800.0,,,451531237.0,491019800.0,,,10.37,4.93,-2.59
23,2017,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,,,601774600.0,609966134.0,8191534.0,29107555.0,41118933.0,15442974.0,-25675959.0,515360553.0,523006941.0,7646388.0,,,,,,,3477500.0,11845000.0,8367500.0,52888654.0,0.48,11.13,,0.0,79451967.0,7.93,2.89,13.27,64008993.0,,,,,,,,,0.0,64008993.0,,,477719120.0,519408967.0,,,7.93,2.89,13.27
23,2018,June,ANNE ARUNDEL MEDICAL CENTER,0.975,short_name,,,632980900.0,642944490.0,9963590.0,28632967.0,57567128.0,29237958.0,-28329170.0,545511252.0,549206942.0,3695690.0,,,,,,,2847116.0,11000016.0,8152900.0,53348107.0,0.34,10.75,,581746.0,57575958.0,10.5,5.22,9.78,28338000.0,,,,,,,,,0.0,28338000.0,,,490791240.0,530969000.0,,,10.5,5.22,9.78
24,2007,June,UNION MEMORIAL HOSPITAL,0.832,short_name,26196.0,27961.0,368210000.0,414889549.0,46679549.0,,19220341.0,9726290.0,-9494052.0,311376653.0,332564261.0,21187608.0,12027.51,12302.02,11886.44,11893.94,11293.8,11954.16,315072253.0,343974598.0,28902345.0,,,,,,,,,,14290723.0,29.75,17.7,8.7,8.57,7.73,61.32,6.1,2.83,0.0,14290723.0,24017013.0,6.7,295851912.0,334248308.0,,,6.1,2.83,6.7
24,2008,June,UNION MEMORIAL HOSPITAL,0.832,short_name,27433.0,29556.0,413393800.0,472741731.0,59347931.0,,38836906.0,23191774.0,-15645132.0,352995022.0,380520214.0,27525192.0,13003.82,13290.26,12867.51,12874.51,11588.12,12505.6,356734422.0,392808272.0,36073850.0,,,,,,,,,,-1424699.0,102.06,138.44,8.12,8.25,2.61,-9.37,10.89,5.9,0.0,-1424699.0,21767075.0,5.56,317897600.0,369616498.0,,,10.89,5.9,5.56
24,2009,June,UNION MEMORIAL HOSPITAL,0.832,short_name,27166.0,30615.0,413847100.0,510095980.0,96248880.0,,31084855.0,10324864.0,-20759991.0,353456109.0,389727831.0,36271722.0,13155.34,13144.36,13011.09,12730.1,12011.07,12807.11,357374722.0,402410378.0,45035656.0,,,,,,,,,,-3504021.0,-19.96,-55.48,1.17,1.12,3.65,-68.66,8.7,2.57,0.0,-3504021.0,6820843.0,1.71,326289867.0,392085514.0,,,8.7,2.57,1.71
24,2010,June,UNION MEMORIAL HOSPITAL,0.832,short_name,26044.0,29813.0,399909200.0,516736666.0,116827466.0,,29401895.0,8076961.0,-21324934.0,336918166.0,379735165.0,42816999.0,13083.43,13157.03,12936.47,12737.19,11954.5,12886.11,340745526.0,392251859.0,51506333.0,,,,,,,,,,6635897.0,-5.41,-21.77,-0.55,-0.57,-0.47,115.7,8.63,2.06,0.0,6635897.0,14712858.0,3.69,311343631.0,384174898.0,,,8.63,2.06,3.69
24,2011,June,MEDSTAR UNION MEMORIAL,0.975,cms_name,23625.0,26942.0,400597100.0,532224647.0,131627547.0,,38836897.0,12947521.0,-25889376.0,337555155.0,384611999.0,47056844.0,14450.25,14736.57,14287.85,14275.36,12806.38,14256.01,3836700.0,12426052.0,8589352.0,,,,,,,,,,8426792.0,32.09,60.3,10.45,10.45,7.13,45.28,11.38,3.26,0.0,8426792.0,21374313.0,5.27,302554958.0,384090530.0,,,11.38,3.26,5.27
24,2012,June,MEDSTAR UNION MEMORIAL,0.975,cms_name,23916.0,27496.0,422530700.0,564853369.0,142322669.0,,31416756.0,3053549.0,-28363207.0,339127630.0,387588875.0,48461245.0,14352.56,14558.55,14179.75,14096.28,13038.95,14447.49,4132978.0,400299345.0,8577492.0,,,,,,4084294.0,,,,1030745.0,-19.11,-76.42,-0.68,-0.76,1.82,-80.89,9.15,0.76,0.0,1030745.0,4084294.0,1.02,311843852.0,397245796.0,14914.0,100138.0,9.15,0.76,1.02
24,2013,June,MEDSTAR UNION MEMORIAL,0.975,cms_name,23497.0,26977.0,406581900.0,548450789.0,141868889.0,32215404.0,20335376.0,-6223738.0,-26559115.0,325853133.0,377533429.0,51680296.0,14128.0,14518.68,13867.62,13994.59,13262.57,14749.39,6118228.0,14138449.0,8020221.0,48151353.0,1.34,15.0,11912410.0,,-1472759.0,6.13,-1.59,-0.37,4750979.0,-35.27,-303.82,-1.56,-2.2,1.72,-136.06,6.13,-1.59,0.0,4750979.0,-1472759.0,-0.37,311635984.0,397895616.0,14044.0,110887.0,6.13,-1.59,-0.37
24,2014,June,MEDSTAR UNION MEMORIAL HOSPITAL,1.0,cms_name,,,415164300.0,568828482.0,153664182.0,29090790.0,46312220.0,14537178.0,-31775042.0,343104896.0,395467034.0,52362138.0,,,,,,,4836762.0,409206476.0,8902680.0,44071594.0,1.17,13.64,,11238490.0,20389661.0,13.31,3.55,4.91,5852483.0,,,,,,,,,0.0,5852483.0,,,301629439.0,394669299.0,,,13.31,3.55,4.91
24,2015,June,MEDSTAR UNION MEMORIAL HOSPITAL,1.0,cms_name,,,419374600.0,557030761.0,137656161.0,28779775.0,42313734.0,8186700.0,-34127034.0,361044332.0,414368343.0,53324011.0,,,,,,,366279654.0,428918786.0,62639133.0,46989581.0,0.99,12.43,,11093490.0,9579971.0,11.55,1.91,2.23,1393271.0,,,,,,,,,0.0,1393271.0,,,323965920.0,420732087.0,,,11.55,1.91,2.23
24,2016,June,MEDSTAR UNION MEMORIAL HOSPITAL,1.0,cms_name,,,426343800.0,556443659.0,130099859.0,28479473.0,44444733.0,4832611.0,-39612122.0,361444621.0,417273738.0,55829116.0,,,,,,,364510768.0,429225238.0,64714470.0,44335589.0,0.77,12.26,,14052897.0,4215211.0,12.19,1.13,0.98,-617400.0,,,,,,,,,0.0,-617400.0,,,320066035.0,424392626.0,,,12.19,1.13,0.98
24,2017,June,MEDSTAR UNION MEMORIAL HOSPITAL,1.0,cms_name,,,434442400.0,613983891.0,179541491.0,28241229.0,55078306.0,10817431.0,-44260875.0,371471942.0,444138147.0,72666205.0,,,,,,,373219507.0,454299962.0,81080456.0,47714791.0,0.58,12.32,,9752671.0,17108271.0,14.76,2.38,3.71,6290841.0,,,,,,,,,0.0,6290841.0,,,318141201.0,443482532.0,,,14.76,2.38,3.71
24,2018,June,MEDSTAR UNION MEMORIAL HOSPITAL,1.0,cms_name,,,440415067.0,580022801.0,139607734.0,31260715.0,39862489.0,8012276.0,-31850213.0,375131688.0,440305298.0,65173610.0,,,,,,,382512921.0,457194342.0,74681422.0,53540439.0,0.67,12.38,,13391966.0,12324708.0,10.42,1.75,2.67,4312432.0,,,,,,,,,0.0,4312432.0,,,342650432.0,449182066.0,,,10.42,1.75,2.67
27,2010,June,WESTERN MARYLAND REGIONAL M C,0.919,hscrc_name,26550.0,29499.0,278853100.0,322886200.0,44033100.0,,2867123.0,-5010200.0,-7877323.0,234206000.0,265762000.0,31556000.0,8877.56,9162.79,8821.26,9009.28,8769.57,9332.64,1494700.0,270290400.0,3033700.0,,,,,,,,,,6751000.0,,,,,,,1.22,-1.85,0.0,6751000.0,1740800.0,0.63,232833577.0,275300600.0,,,1.22,-1.85,0.63
27,2011,June,WESTERN MARYLAND REGIONAL M C,0.919,hscrc_name,25965.0,29329.0,304982500.0,356893400.0,51910900.0,,15396281.0,2829900.0,-12566381.0,247155600.0,285425300.0,38269700.0,9606.65,9898.84,9518.94,9731.76,9013.68,9802.36,2277300.0,290325700.0,2623100.0,,,,,,,,,,8160100.0,436.99,156.48,8.21,7.91,2.78,531.32,6.17,0.97,0.0,8160100.0,10990000.0,3.68,234036619.0,287495800.0,,,6.17,0.97,3.68
27,2012,June,WESTERN MARYLAND REGIONAL M C,0.919,hscrc_name,24458.0,28015.0,308555800.0,366166600.0,57610800.0,,1659092.0,-9867700.0,-11526792.0,239944900.0,283516200.0,43571300.0,9919.64,10300.38,9810.36,10120.15,9851.81,10652.61,2672900.0,5049000.0,2376100.0,,,,,,-1723700.0,,,,8144000.0,-89.22,-448.69,3.26,3.06,9.3,-115.68,0.68,-3.42,0.0,8144000.0,-1723700.0,-0.58,240958708.0,298432900.0,13814.0,101271.0,0.68,-3.42,-0.58
27,2013,June,WESTERN MARYLAND REGIONAL M C,0.919,hscrc_name,21991.0,25498.0,314237400.0,374794000.0,60556600.0,25299218.0,30004025.0,10869400.0,-19134625.0,253404700.0,291258100.0,37853400.0,11823.5,11794.66,11523.11,11422.59,10459.12,11368.38,6605700.0,300745100.0,40734700.0,39798436.0,1.24,13.73,0.0,,15201700.0,11.54,3.61,4.98,4332300.0,1708.45,210.15,19.19,17.46,6.16,981.92,11.54,3.61,0.0,4332300.0,15201700.0,4.98,230006375.0,289875700.0,13029.0,96697.0,11.54,3.61,4.98
27,2014,June,WESTERN MARYLAND REGIONAL MEDICAL CENTER,1.0,cms_name,,,317898800.0,380730300.0,62831500.0,18787465.0,38761001.0,19746900.0,-19014101.0,255447200.0,293355000.0,37907800.0,,,,,,,260760899.0,7986799.0,40580900.0,32532068.0,0.94,11.86,,0.0,25261700.0,14.86,6.55,8.23,5514799.0,,,,,,,,,0.0,5514799.0,,,221999899.0,281594900.0,,,14.86,6.55,8.23
27,2015,June,WESTERN MARYLAND REGIONAL MEDICAL CENTER,1.0,cms_name,,,322958900.0,391843100.0,68884200.0,21068604.0,40968696.0,21637200.0,-19331496.0,262636400.0,305112200.0,42475800.0,,,,,,,266603000.0,6478900.0,2512300.0,36728584.0,1.0,12.23,,0.0,21186600.0,15.37,6.94,6.81,-450600.0,,,,,,,,,0.0,-450600.0,,,225634304.0,289953900.0,,,15.37,6.94,6.81
27,2016,June,WESTERN MARYLAND REGIONAL MEDICAL CENTER,1.0,cms_name,,,325608000.0,399221400.0,73613400.0,19950071.0,36063679.0,5983800.0,-30079879.0,268769800.0,312546600.0,43776800.0,,,,,,,273142400.0,319167000.0,46024600.0,33756020.0,0.87,10.8,,0.0,7960700.0,13.2,1.87,2.48,1976900.0,,,,,,,,,0.0,1976900.0,,,237078721.0,313183200.0,,,13.2,1.87,2.48
27,2017,June,WESTERN MARYLAND REGIONAL MEDICAL CENTER,1.0,cms_name,,,329028900.0,408214900.0,79186000.0,22121815.0,30876780.0,7157100.0,-23719680.0,270829300.0,323334700.0,52505400.0,,,,,,,274587500.0,328707700.0,54120200.0,37628038.0,0.7,11.23,,0.0,20451600.0,11.24,2.18,5.98,13294500.0,,,,,,,,,0.0,13294500.0,,,243710720.0,321550600.0,,,11.24,2.18,5.98
27,2018,June,WESTERN MARYLAND REGIONAL MEDICAL CENTER,1.0,cms_name,,,332245500.0,411803600.0,79558100.0,21346670.0,35223621.0,10644897.0,-24578724.0,275121700.0,327223997.0,52102297.0,,,,,,,278459600.0,332631797.0,54172197.0,36653941.0,0.66,10.39,,0.0,21785897.0,12.65,3.2,6.34,11141000.0,,,,,,,,,0.0,11141000.0,,,243235979.0,321986900.0,,,12.65,3.2,6.34
28,2007,June,SAINT MARY S HOSPITAL,0.795,cms_name,16036.0,16590.0,106160000.0,112758238.0,6598238.0,,6803498.0,7319609.0,516111.0,92658716.0,96911217.0,4252501.0,5591.47,5926.11,5778.21,5841.45,5167.2,5484.92,89664116.0,98315817.0,8651701.0,,,,,,,,,,1777402.0,-37.3,-31.93,1.74,6.46,8.08,-22.16,7.59,7.44,0.0,1777402.0,9097011.0,9.09,82860617.0,90996208.0,,,7.59,7.44,9.09
28,2008,June,SAINT MARY S HOSPITAL,0.795,cms_name,16309.0,16887.0,114652300.0,121864317.0,7212017.0,,9062391.0,6704465.0,-2357926.0,96521141.0,103261881.0,6740740.0,5989.62,6224.1,5918.24,6114.85,5433.96,5827.08,97685347.0,105106807.0,7421460.0,,,,,,,,,,896484.0,33.2,-8.4,7.12,2.42,5.16,-16.45,9.28,6.38,296215.0,1192699.0,7600949.0,7.15,88622956.0,98402342.0,,,9.28,6.38,7.15
28,2009,June,SAINT MARY S HOSPITAL,0.795,cms_name,17592.0,18509.0,124100600.0,132079516.0,7978916.0,,9437955.0,1801101.0,-7636854.0,105768160.0,108797343.0,3029183.0,6094.25,5955.93,6012.37,5878.11,5557.75,5858.62,107208560.0,110237743.0,3029183.0,,,,,,,,,,-1402542.0,4.14,-73.14,1.75,1.59,2.28,-94.76,8.8,1.63,2029442.0,626900.0,398559.0,0.36,97770605.0,108436642.0,,,8.8,1.63,0.36
28,2010,June,SAINT MARY S HOSPITAL,0.795,cms_name,17586.0,18361.0,125978346.0,133939462.0,7961116.0,,10771624.0,4284259.0,-6487365.0,102454852.0,109069471.0,6614620.0,5954.47,6088.16,5826.0,5940.2,5341.95,5854.83,2259219.0,2716663.0,457444.0,,,,,,,,,,-1876534.0,14.13,137.87,-2.29,-3.1,-3.88,48.76,10.29,3.83,2009710.0,133176.0,2407725.0,2.15,93942446.0,107501875.0,,,10.29,3.83,2.15
28,2011,June,MEDSTAR SAINT MARY S HOSPITAL,1.0,cms_name,16151.0,15119.0,134162900.0,143441203.0,9278303.0,,14105743.0,6013183.0,-8092560.0,110583185.0,116389545.0,5806361.0,6863.77,7808.91,6846.82,7698.38,5990.4,7411.18,110856885.0,1671044.0,1397344.0,,,,,,,,,,1437820.0,30.95,40.36,15.27,17.52,12.14,209.46,12.72,5.09,0.0,1437820.0,7451003.0,6.24,96751142.0,112047407.0,,,12.72,5.09,6.24
