entity,is_statewide_total,fiscal_year,eipa_regulated,eipa_total,excess_profit,gross_revenue_regulated,gross_revenue_total,gross_revenue_unregulated,inpatient_admissions,net_operating_revenue_regulated,net_operating_revenue_total,net_operating_revenue_unregulated,net_patient_revenue_regulated,net_patient_revenue_total,net_patient_revenue_unregulated,non_operating_profit,nor_per_eipa_regulated,nor_per_eipa_total,npr_per_eipa_regulated,npr_per_eipa_total,operating_expenses_regulated,operating_expenses_total,operating_expenses_unregulated,operating_profit_regulated,operating_profit_total,operating_profit_unregulated,opex_per_eipa_regulated,opex_per_eipa_total,other_operating_revenue_regulated,other_operating_revenue_total,other_operating_revenue_unregulated,pct_change_excess_profit,pct_change_nor_per_eipa_regulated,pct_change_npr_per_eipa_regulated,pct_change_operating_profit_regulated,pct_change_operating_profit_total,pct_excess_profit_of_total_revenue,pct_operating_profit_of_regulated_nor,pct_operating_profit_of_total_nor,reported_in_reports,n_source_reports,period_labels,name_variants,hosp_num,match_score,matched_name,match_basis,match_confidence,margin_regulated_pct,margin_total_pct
UM CAPITAL REGION MEDICAL CENTER,False,2020,,,,339579422.0,340196946.0,617524.0,,324257617.0,326255347.0,1997730.0,285779824.0,286263347.0,483523.0,,,,,,267430866.0,322177000.0,54746134.0,56826751.0,4078347.0,-52748404.0,,,38477794.0,39992000.0,1514206.0,,,,,,,,,FY2021;FY2022,2,June 2020,UM CAPITAL REGION MEDICAL CENTER,3,1.0,UM-Capital Region Medical Center,name_history,high,17.53,1.25
UM CAPITAL REGION MEDICAL CENTER,False,2021,,,-13205788.0,349896130.0,350640239.0,744110.0,,333308056.0,335455981.0,2147925.0,269214902.0,269752981.0,538079.0,-615000.0,,,,,293646698.0,348046769.0,54400071.0,39661358.0,-12590788.0,-52252146.0,,,64093153.0,65703000.0,1609847.0,,,,,,-3.94,11.9,-3.75,FY2021;FY2022;FY2023,3,June 2021,UM CAPITAL REGION MEDICAL CENTER,3,1.0,UM-Capital Region Medical Center,name_history,high,11.9,-3.75
UM CAPITAL REGION MEDICAL CENTER,False,2022,,,-40526509.0,386755056.0,387349056.0,594000.0,,324936171.0,326372077.0,1435905.0,305326990.0,305800077.0,473086.0,-1341000.0,,,,,310678725.0,365557586.0,54878861.0,14257446.0,-39185509.0,-53442955.0,,,19609181.0,20572000.0,962819.0,,,,,,-12.43,4.39,-12.01,FY2022;FY2023;FY2024,3,June 2022,UM CAPITAL REGION MEDICAL CENTER,3,1.0,UM-Capital Region Medical Center,name_history,high,4.39,-12.01
UM CAPITAL REGION MEDICAL CENTER,False,2023,,,-17178598.0,400129173.0,400653173.0,524000.0,,359473563.0,361324971.0,1851408.0,338915411.0,339334971.0,419561.0,1353000.0,,,,,332697620.0,379856569.0,47158949.0,26775943.0,-18531598.0,-45307541.0,,,20558153.0,21990000.0,1431847.0,,,,,,-4.72,7.45,-5.13,FY2023;FY2024,2,June 2023,UM CAPITAL REGION MEDICAL CENTER,3,1.0,UM-Capital Region Medical Center,name_history,high,7.45,-5.13
UM CAPITAL REGION MEDICAL CENTER,False,2024,,,-30612000.0,423296579.0,425081590.0,1785010.0,,374707978.0,376831000.0,2123022.0,368692721.0,369690000.0,997279.0,-9077000.0,,,,,352147075.0,398366000.0,46218925.0,22560904.0,-21535000.0,-44095904.0,,,6015257.0,7141000.0,1125743.0,,,,,,-8.32,6.02,-5.71,FY2024,1,June 2024,UM CAPITAL REGION MEDICAL CENTER,3,1.0,UM-Capital Region Medical Center,name_history,high,6.02,-5.71
UM CHARLES REGIONAL MEDICAL CENTER,False,2011,,,,115504200.0,116264200.0,760000.0,,95738125.0,96509983.0,,95590668.0,95875468.0,284800.0,,7586.68,7611.56,7574.99,7561.51,92856943.0,93575970.0,,,,,7358.36,7380.16,147457.0,634515.0,487058.0,,,,,,,,,FY2013,1,June 2011,UM Charles Regional Medical Center,35,0.975,UM-Charles Regional,name_history,high,,
UM CHARLES REGIONAL MEDICAL CENTER,False,2012,,,-656038.0,126393900.0,126819047.0,425147.0,,103547973.0,104237981.0,690007.0,103830122.0,104045927.0,215805.0,-8884000.0,8346.45,8373.9,8369.2,8358.48,94890378.0,96010018.0,,8657595.0,8227962.0,-429633.0,7648.61,7712.92,-282149.0,192054.0,474202.0,,,,,,,,,FY2013;FY2014,2,June 2012,UM Charles Regional Medical Center,35,0.975,UM-Charles Regional,name_history,high,8.36,7.89
UM CHARLES REGIONAL MEDICAL CENTER,False,2013,,,4734172.0,137003900.0,138003243.0,999343.0,,112589742.0,113915709.0,1325966.0,112746501.0,113589247.0,842746.0,-5266000.0,7893.33,7928.46,7904.32,7905.74,100889258.0,103915537.0,,11700484.0,10000172.0,-1700312.0,7073.05,7232.45,-156758.0,326462.0,483220.0,,,,,,4.36,10.39,8.78,FY2013;FY2014;FY2015,3,June 2013,UM Charles Regional Medical Center,35,0.975,UM-Charles Regional,name_history,high,10.39,8.78
UM CHARLES REGIONAL MEDICAL CENTER,False,2014,,,10169022.0,144785724.0,145576213.0,790489.0,,118691590.0,119751946.0,1060356.0,118662627.0,119241694.0,579067.0,-828000.0,,,,,105796706.0,108754924.0,,12894884.0,10997022.0,-1897862.0,,,28963.0,510252.0,481289.0,,,,,,8.56,10.86,9.18,FY2014;FY2015;FY2016,3,June 2014,UM Charles Regional Medical Center;UM-CHARLES REGIONAL MEDICAL CENTER,35,0.975,UM-Charles Regional,name_history,high,10.86,9.18
UM CHARLES REGIONAL MEDICAL CENTER,False,2015,,,14283818.0,148386400.0,149456173.0,1069773.0,,123759953.0,124972818.0,1212865.0,123706426.0,124428818.0,722392.0,-1005000.0,,,,,106346702.0,109684000.0,,17413251.0,15288818.0,-2124433.0,,,53527.0,544000.0,490473.0,,,,,,11.52,14.07,12.23,FY2015;FY2016;FY2017,3,June 2015,UM Charles Regional Medical Center;UM-CHARLES REGIONAL MEDICAL CENTER,35,0.975,UM-Charles Regional,name_history,high,14.07,12.23
UM CHARLES REGIONAL MEDICAL CENTER,False,2016,,,13560023.0,148692700.0,150144171.0,1451471.0,,127040723.0,128310023.0,1269300.0,126752451.0,127601183.0,848732.0,-1187000.0,,,,,109027757.0,113563000.0,,18012966.0,14747023.0,-3265943.0,,,288272.0,708840.0,420568.0,,,,,,10.53,14.18,11.49,FY2016;FY2017;FY2018,3,June 2016,UM-CHARLES REGIONAL MEDICAL CENTER,35,0.975,UM-Charles Regional,name_history,high,14.18,11.49
UM CHARLES REGIONAL MEDICAL CENTER,False,2017,,,16373044.0,148862300.0,150714359.0,1852059.0,,128974700.0,130368044.0,1393345.0,128909182.0,129861044.0,951862.0,2784000.0,,,,,111584695.0,116779000.0,,17390005.0,13589044.0,-3800961.0,,,65517.0,507000.0,441483.0,,,,,,12.26,13.48,10.42,FY2017;FY2018;FY2019,3,June 2017,UM-CHARLES REGIONAL MEDICAL CENTER,35,0.975,UM-Charles Regional,name_history,high,13.48,10.42
UM CHARLES REGIONAL MEDICAL CENTER,False,2018,,,15312935.0,156420846.0,158495781.0,2074935.0,,132264243.0,133791935.0,1527692.0,132146931.0,133241935.0,1095004.0,1381000.0,,,,,113933074.0,119860000.0,,18331170.0,13931935.0,-4399234.0,,,117312.0,550000.0,432688.0,,,,,,11.26,13.86,10.41,FY2018;FY2019;FY2020,3,June 2018,UM-CHARLES REGIONAL MEDICAL CENTER,35,0.975,UM-Charles Regional,name_history,high,13.86,10.41
UM CHARLES REGIONAL MEDICAL CENTER,False,2019,,,13109000.0,155775065.0,157910494.0,2135429.0,,131822921.0,133473000.0,1650079.0,131740776.0,132932000.0,1191224.0,916000.0,,,,,115439610.0,121280000.0,,16383311.0,12193000.0,-4190311.0,,,82145.0,541000.0,458855.0,,,,,,9.71,12.43,9.14,FY2019;FY2020;FY2021,3,June 2019,UM-CHARLES REGIONAL MEDICAL CENTER,35,0.975,UM-Charles Regional,name_history,high,12.43,9.14
UM CHARLES REGIONAL MEDICAL CENTER,False,2020,,,4146019.0,155189529.0,157112981.0,1923452.0,,136640849.0,138568979.0,1928130.0,128881555.0,129959979.0,1078425.0,-885000.0,,,,,122176524.0,133537960.0,11361436.0,14464325.0,5031019.0,-9433306.0,,,7759295.0,8609000.0,849705.0,,,,,,2.98,10.59,3.63,FY2020;FY2021;FY2022,3,June 2020,UM-CHARLES REGIONAL MEDICAL CENTER,35,0.975,UM-Charles Regional,name_history,high,10.59,3.63
UM CHARLES REGIONAL MEDICAL CENTER,False,2021,,,17154354.0,169385146.0,171337500.0,1952354.0,,151721456.0,153387354.0,1665898.0,144395398.0,145566354.0,1170956.0,3316000.0,,,,,126657282.0,139549000.0,12891718.0,25064174.0,13838354.0,-11225820.0,,,7326059.0,7821000.0,494941.0,,,,,,10.84,16.52,9.02,FY2021;FY2022;FY2023,3,June 2021,UM-CHARLES REGIONAL MEDICAL CENTER,35,0.975,UM-Charles Regional,name_history,high,16.52,9.02
UM CHARLES REGIONAL MEDICAL CENTER,False,2022,,,-5930418.0,175776450.0,178183032.0,2406582.0,,150694000.0,153100582.0,2406582.0,148767000.0,151173582.0,2406582.0,-3678000.0,,,,,142479255.0,155353000.0,12873745.0,8214745.0,-2252418.0,-10467163.0,,,1927000.0,1927000.0,0.0,,,,,,-3.77,5.45,-1.47,FY2022;FY2023;FY2024,3,June 2022,UM Charles Regional Medical Center;UM-CHARLES REGIONAL MEDICAL CENTER,35,0.975,UM-Charles Regional,name_history,high,5.45,-1.47
UM CHARLES REGIONAL MEDICAL CENTER,False,2023,,,8876106.0,180096132.0,182554237.0,2458106.0,,155072547.0,156615106.0,1542559.0,153328547.0,154871106.0,1542559.0,2420000.0,,,,,136124852.0,150159000.0,14034148.0,18947695.0,6456106.0,-12491589.0,,,1744000.0,1744000.0,0.0,,,,,,5.54,12.22,4.12,FY2023;FY2024,2,June 2023,UM Charles Regional Medical Center;UM-CHARLES REGIONAL MEDICAL CENTER,35,0.975,UM-Charles Regional,name_history,high,12.22,4.12
UM CHARLES REGIONAL MEDICAL CENTER,False,2024,,,11104000.0,190364427.0,192852633.0,2488205.0,,166259554.0,168465000.0,2205446.0,165861404.0,167272000.0,1410596.0,3210000.0,,,,,142859388.0,160571000.0,17711612.0,23400166.0,7894000.0,-15506166.0,,,398151.0,1193000.0,794849.0,,,,,,6.43,14.07,4.69,FY2024,1,June 2024,UM Charles Regional Medical Center,35,0.975,UM-Charles Regional,name_history,high,14.07,4.69
UM HARFORD MEMORIAL HOSPITAL,False,2011,,,,100465500.0,100687100.0,221600.0,,81459289.0,82099589.0,,80367789.0,80519589.0,151800.0,,8112.42,8158.2,8003.72,8001.19,77961016.0,80374000.0,,,,,7764.04,7986.73,1091500.0,1580000.0,488500.0,,,,,,,,,FY2013,1,December 2011,UM Harford Memorial Hospital,6,0.975,UM-Harford,name_history,high,,
UM HARFORD MEMORIAL HOSPITAL,False,2012,,,8268054.0,104451400.0,104614700.0,163300.0,,84034428.0,86500005.0,2465577.0,82984005.0,83088005.0,104000.0,5297000.0,7957.12,8177.79,7857.65,7855.22,80495251.0,83528951.0,,3539177.0,2971054.0,-568123.0,7622.0,7896.91,1050423.0,3412000.0,2361577.0,,,,,,9.01,4.21,3.43,FY2013;FY2015,2,December 2012,UM Harford Memorial Hospital,6,0.975,UM-Harford,name_history,high,4.21,3.43
UM HARFORD MEMORIAL HOSPITAL,False,2013,,,11524339.0,103499300.0,103630000.0,130700.0,,83201639.0,83742339.0,540700.0,80749039.0,80810339.0,61300.0,7340000.0,7909.88,7951.25,7676.72,7672.86,77131271.0,79558000.0,,6070368.0,4184339.0,-1886029.0,7332.78,7553.95,2452600.0,2932000.0,479400.0,,,,,,12.65,7.3,5.0,FY2013;FY2015;FY2016,3,December 2013,UM Harford Memorial Hospital;UM-HARFORD MEMORIAL HOSPITAL,6,0.975,UM-Harford,name_history,high,7.3,5.0
UM HARFORD MEMORIAL HOSPITAL,False,2015,,,9405600.0,104703700.0,104859700.0,156000.0,,88143200.0,88896700.0,753500.0,86689400.0,86781000.0,91600.0,501000.0,,,,,77762696.0,79992100.0,,10380504.0,8904600.0,-1475904.0,,,1453800.0,2115700.0,661900.0,,,,,,10.04,11.78,10.02,FY2015;FY2016;FY2017,3,June 2015,UM Harford Memorial Hospital;UM-HARFORD MEMORIAL HOSPITAL,6,0.975,UM-Harford,name_history,high,11.78,10.02
UM HARFORD MEMORIAL HOSPITAL,False,2016,,,8000958.0,104106100.0,104326100.0,220000.0,,89700767.0,90233958.0,533191.0,89067100.0,89287100.0,220000.0,490000.0,,,,,80295000.0,82723000.0,,9405767.0,7510958.0,-1894809.0,,,633667.0,946858.0,313191.0,,,,,,8.82,10.49,8.32,FY2016;FY2017;FY2018,3,June 2016,UM-HARFORD MEMORIAL HOSPITAL,6,0.975,UM-Harford,name_history,high,10.49,8.32
UM HARFORD MEMORIAL HOSPITAL,False,2017,,,13498958.0,105314800.0,105485800.0,171000.0,,89797200.0,90282958.0,485758.0,88949958.0,89120958.0,171000.0,8142000.0,,,,,80697100.0,84926000.0,,9100100.0,5356958.0,-3743142.0,,,847242.0,1162000.0,314758.0,,,,,,13.71,10.13,5.93,FY2017;FY2018;FY2019,3,June 2017,UM-HARFORD MEMORIAL HOSPITAL,6,0.975,UM-Harford,name_history,high,10.13,5.93
UM HARFORD MEMORIAL HOSPITAL,False,2018,,,6828000.0,105943546.0,106111546.0,168000.0,,89109523.0,89587000.0,477477.0,88285000.0,88453000.0,168000.0,4960000.0,,,,,83338100.0,87719000.0,,5771423.0,1868000.0,-3903423.0,,,824523.0,1134000.0,309477.0,,,,,,7.22,6.48,2.09,FY2018;FY2019;FY2020,3,June 2018,UM-HARFORD MEMORIAL HOSPITAL,6,0.975,UM-Harford,name_history,high,6.48,2.09
UM HARFORD MEMORIAL HOSPITAL,False,2019,,,4897914.0,108110067.0,108765748.0,655681.0,,92236433.0,93214914.0,978481.0,91212233.0,91867914.0,655681.0,4203000.0,,,,,84348600.0,92520000.0,,7887833.0,694914.0,-7192919.0,,,1024200.0,1347000.0,322800.0,,,,,,5.03,8.55,0.75,FY2019;FY2020;FY2021,3,June 2019,UM-HARFORD MEMORIAL HOSPITAL,6,0.975,UM-Harford,name_history,high,8.55,0.75
UM HARFORD MEMORIAL HOSPITAL,False,2020,,,-3096000.0,100311405.0,100917112.0,605707.0,,88073293.0,88679000.0,605707.0,80851293.0,81457000.0,605707.0,1046000.0,,,,,82958600.0,92821000.0,9862400.0,5114693.0,-4142000.0,-9256693.0,,,7222000.0,7222000.0,0.0,,,,,,-3.45,5.81,-4.67,FY2020;FY2021;FY2022,3,June 2020,UM-HARFORD MEMORIAL HOSPITAL,6,0.975,UM-Harford,name_history,high,5.81,-4.67
UM HARFORD MEMORIAL HOSPITAL,False,2021,,,,109164111.0,109692766.0,528654.0,,96869496.0,97408000.0,538504.0,90511346.0,91040000.0,528654.0,21001000.0,,,,,88026000.0,98858000.0,10832000.0,8843496.0,-1450000.0,-10293496.0,,,6358151.0,6368000.0,9849.0,,,,,,,,,FY2021;FY2022;FY2023,3,June 2021,UM-HARFORD MEMORIAL HOSPITAL,6,0.975,UM-Harford,name_history,high,9.13,-1.49
UM HARFORD MEMORIAL HOSPITAL,False,2022,,,,119935431.0,120270431.0,335000.0,,103370000.0,103705000.0,335000.0,99536000.0,99871000.0,335000.0,-13592000.0,,,,,95704640.0,105601000.0,9896360.0,7665360.0,-1896000.0,-9561360.0,,,3834000.0,3834000.0,0.0,,,,,,,,,FY2022;FY2023,2,June 2022,UM-HARFORD MEMORIAL HOSPITAL,6,0.975,UM-Harford,name_history,high,7.42,-1.83
UM HARFORD MEMORIAL HOSPITAL,False,2023,,,,118486830.0,118609830.0,123000.0,,103053990.0,103163000.0,109010.0,102318990.0,102428000.0,109010.0,9201000.0,,,,,94172877.0,104593000.0,10420123.0,8881113.0,-1430000.0,-10311113.0,,,735000.0,735000.0,0.0,,,,,,,,,FY2023,1,June 2023,UM-HARFORD MEMORIAL HOSPITAL,6,0.975,UM-Harford,name_history,high,8.62,-1.39
UM LAUREL MEDICAL CENTER,False,2017,,,-5522040.0,100491800.0,102582170.0,2090370.0,,81798949.0,82847084.0,1048135.0,81678189.0,82500149.0,821960.0,6357783.0,,,,,81820607.0,94726907.0,,-21658.0,-11879823.0,-11858165.0,,,120760.0,346935.0,226175.0,,,,,,-6.19,-0.03,-14.34,FY2019,1,June 2017,UM LAUREL MEDICAL CENTER,55,0.975,UM-Laurel,name_history,high,-0.03,-14.34
UM LAUREL MEDICAL CENTER,False,2018,,,9083000.0,102996000.0,102996000.0,0.0,,99696000.0,99696000.0,0.0,90095000.0,90095000.0,0.0,576000.0,,,,,82741400.0,91189000.0,,16954600.0,8507000.0,-8447600.0,,,9601000.0,9601000.0,0.0,,,,,,9.06,17.01,8.53,FY2019;FY2020,2,June 2018,UM LAUREL MEDICAL CENTER,55,0.975,UM-Laurel,name_history,high,17.01,8.53
UM LAUREL MEDICAL CENTER,False,2019,,,1941817.0,70705927.0,70705927.0,0.0,,69569908.0,69569908.0,0.0,60013408.0,60013408.0,0.0,-221900.0,,,,,57944391.0,67406191.0,,11625517.0,2163717.0,-9461800.0,,,9556500.0,9556500.0,0.0,,,,,,2.8,16.71,3.11,FY2019;FY2020;FY2021,3,June 2019,UM LAUREL MEDICAL CENTER,55,0.975,UM-Laurel,name_history,high,16.71,3.11
UM LAUREL MEDICAL CENTER,False,2020,,,-20882810.0,31679107.0,31679107.0,0.0,,23364000.0,23510190.0,146190.0,23059190.0,23059190.0,0.0,147000.0,,,,,38547000.0,44540000.0,5993000.0,-15183000.0,-21029810.0,-5846810.0,,,304810.0,451000.0,146190.0,,,,,,-88.27,-64.98,-89.45,FY2020;FY2021;FY2022,3,June 2020,UM LAUREL MEDICAL CENTER,55,0.975,UM-Laurel,name_history,high,-64.98,-89.45
UM LAUREL MEDICAL CENTER,False,2021,,,-15447226.0,26333899.0,26333899.0,0.0,,22001031.0,22001031.0,0.0,22001031.0,22001031.0,0.0,-61000.0,,,,,33033306.0,37387257.0,4353951.0,-11032275.0,-15386226.0,-4353951.0,,,0.0,0.0,0.0,,,,,,-70.21,-50.14,-69.93,FY2021;FY2022;FY2023,3,June 2021,UM LAUREL MEDICAL CENTER,55,0.975,UM-Laurel,name_history,high,-50.14,-69.93
UM LAUREL MEDICAL CENTER,False,2022,,,-15042021.0,34414585.0,34414585.0,0.0,,23322008.0,23322008.0,0.0,23271008.0,23271008.0,0.0,251000.0,,,,,31792997.0,38615029.0,6822032.0,-8470989.0,-15293021.0,-6822032.0,,,51000.0,51000.0,0.0,,,,,,-64.5,-36.32,-65.57,FY2022;FY2023;FY2024,3,June 2022,UM LAUREL MEDICAL CENTER,55,0.975,UM-Laurel,name_history,high,-36.32,-65.57
UM LAUREL MEDICAL CENTER,False,2023,,,-17686926.0,36009147.0,36009147.0,0.0,,27636000.0,27636000.0,0.0,27603000.0,27603000.0,0.0,-53000.0,,,,,37774191.0,45269926.0,7495735.0,-10138191.0,-17633926.0,-7495735.0,,,33000.0,33000.0,0.0,,,,,,-64.0,-36.68,-63.81,FY2023;FY2024,2,June 2023,UM LAUREL MEDICAL CENTER,55,0.975,UM-Laurel,name_history,high,-36.68,-63.81
UM LAUREL MEDICAL CENTER,False,2024,,,-14598000.0,42422550.0,42422550.0,0.0,,33542000.0,33542000.0,0.0,33535000.0,33535000.0,0.0,-872000.0,,,,,39999089.0,47268000.0,7268911.0,-6457089.0,-13726000.0,-7268911.0,,,7000.0,7000.0,0.0,,,,,,-44.68,-19.25,-40.92,FY2024,1,June 2024,UM LAUREL MEDICAL CENTER,55,0.975,UM-Laurel,name_history,high,-19.25,-40.92
UM LAUREL REGIONAL HOSPITAL,False,2015,,,-9114741.0,106467900.0,107985891.0,1517991.0,,91868363.0,92268492.0,400129.0,90359092.0,90482885.0,123792.0,7391088.0,,,,,96291469.0,108774321.0,,-4423106.0,-16505829.0,-12082723.0,,,1509271.0,1785607.0,276336.0,,,,,,-9.15,-4.81,-17.89,FY2017,1,June 2015,UM-LAUREL REGIONAL HOSPITAL,55,0.975,UM-Laurel,name_history,high,-4.81,-17.89
UM LAUREL REGIONAL HOSPITAL,False,2016,,,-1232453.0,106117500.0,108103172.0,1985672.0,,91636749.0,93306101.0,1669352.0,90443295.0,91863143.0,1419848.0,2833438.0,,,,,85066992.0,97371992.0,,6569757.0,-4065891.0,-10635648.0,,,1193454.0,1442958.0,249504.0,,,,,,-1.28,7.17,-4.36,FY2017;FY2018,2,June 2016,UM-LAUREL REGIONAL HOSPITAL,55,0.975,UM-Laurel,name_history,high,7.17,-4.36
UM LAUREL REGIONAL HOSPITAL,False,2017,,,-5522040.0,100491800.0,102582170.0,2090370.0,,81798949.0,82847084.0,1048135.0,81678189.0,82500149.0,821960.0,6357783.0,,,,,81820607.0,94726907.0,,-21658.0,-11879823.0,-11858165.0,,,120760.0,346935.0,226175.0,,,,,,-6.19,-0.03,-14.34,FY2017;FY2018,2,June 2017,UM-LAUREL REGIONAL HOSPITAL,55,0.975,UM-Laurel,name_history,high,-0.03,-14.34
UM LAUREL REGIONAL HOSPITAL,False,2018,,,9083000.0,102996000.0,102996000.0,0.0,,99696000.0,99696000.0,0.0,90095000.0,90095000.0,0.0,576000.0,,,,,82741400.0,91189000.0,,16954600.0,8507000.0,-8447600.0,,,9601000.0,9601000.0,0.0,,,,,,9.06,17.01,8.53,FY2018,1,June 2018,UM-LAUREL REGIONAL HOSPITAL,55,0.975,UM-Laurel,name_history,high,17.01,8.53
UM MEDICAL CENTER,False,2022,,,-19444000.0,1807461729.0,1839075400.0,31613671.0,,1589332222.0,1798373000.0,209040778.0,1552393415.0,1583708000.0,31314585.0,-56592000.0,,,,,1579289840.0,1761225000.0,181935160.0,10042382.0,37148000.0,27105618.0,,,36938807.0,214665000.0,177726193.0,,,,,,-1.12,0.63,2.07,FY2024,1,June 2022,UM Medical Center,,0.533,,UNMATCHED,none,0.63,2.07
UM MEDICAL CENTER,False,2023,,,72308000.0,1848222110.0,1876153214.0,27931105.0,,1647875455.0,1876965000.0,229089545.0,1604782180.0,1632360000.0,27577820.0,32593000.0,,,,,1628107439.0,1837250000.0,209142561.0,19768016.0,39715000.0,19946984.0,,,43093275.0,244605000.0,201511725.0,,,,,,3.79,1.2,2.12,FY2024,1,June 2023,UM Medical Center,,0.533,,UNMATCHED,none,1.2,2.12
UM MEDICAL CENTER,False,2024,,,51917888.0,1932484534.0,1956300910.0,23816376.0,,1673250703.0,1923101888.0,249851185.0,1642322174.0,1665893888.0,23571713.0,54496000.0,,,,,1669691292.0,1925680000.0,255988708.0,3559410.0,-2578112.0,-6137523.0,,,30928528.0,257208000.0,226279472.0,,,,,,2.62,0.21,-0.13,FY2024,1,June 2024,UM Medical Center,,0.533,,UNMATCHED,none,0.21,-0.13
UM MIDTOWN,False,2011,,,,183154500.0,191566568.0,8412068.0,,155249163.0,164792138.0,,155116834.0,163456583.0,8339749.0,,11455.23,11625.43,11445.47,11531.21,136759389.0,160525000.0,,,,,10090.94,11324.4,132329.0,1335555.0,1203226.0,,,,,,,,,FY2013,1,June 2011,UM Midtown,38,0.909,UMMS- Midtown,hscrc_name,high,,
UM MIDTOWN,False,2012,,,-4813010.0,185438390.0,193492549.0,8054159.0,,154907773.0,164074016.0,9166243.0,154041944.0,162050715.0,8008771.0,-678000.0,11556.93,11731.26,11492.34,11586.59,144339647.0,168209026.0,,10568126.0,-4135010.0,-14703136.0,10768.5,12026.91,865829.0,2023301.0,1157473.0,,,,,,,,,FY2013;FY2014,2,June 2012,UM Midtown,38,0.909,UMMS- Midtown,hscrc_name,high,6.82,-2.52
UM MIDTOWN,False,2013,,,-3684386.0,216173800.0,235203150.0,19029350.0,,177455864.0,184836341.0,7380478.0,177185337.0,183353590.0,6168253.0,-432000.0,14799.15,14167.52,14776.59,14053.87,159502922.0,188088728.0,,17952942.0,-3252386.0,-21205328.0,13301.95,14416.81,270527.0,1482751.0,1212224.0,,,,,,-2.0,10.12,-1.76,FY2013;FY2014;FY2015,3,June 2013,UM Midtown,38,0.909,UMMS- Midtown,hscrc_name,high,10.12,-1.76
UM MIDTOWN,False,2014,,,3078202.0,222427600.0,238235826.0,15808226.0,,175552882.0,182546280.0,6993398.0,174389612.0,180384509.0,5994896.0,-599000.0,,,,,152556172.0,178869079.0,,22996711.0,3677202.0,-19319509.0,,,1163270.0,2161772.0,998502.0,,,,,,1.69,13.1,2.01,FY2014;FY2015,2,June 2014,UM Midtown,38,0.909,UMMS- Midtown,hscrc_name,high,13.1,2.01
UM MIDTOWN,False,2015,,,943613.0,228795700.0,244584305.0,15788605.0,,185656395.0,193533638.0,7877242.0,185184700.0,191995664.0,6810964.0,-509000.0,,,,,162177865.0,192081025.0,,23478530.0,1452613.0,-22025917.0,,,471695.0,1537973.0,1066278.0,,,,,,0.49,12.65,0.75,FY2015,1,June 2015,UM Midtown,38,0.909,UMMS- Midtown,hscrc_name,high,12.65,0.75
UM PRINCE GEORGE S HOSPITAL CENTER,False,2015,,,17696121.0,279091000.0,300157946.0,21066946.0,,244039679.0,253553109.0,9513431.0,237779691.0,245909673.0,8129982.0,18773845.0,,,,,220302096.0,254630833.0,,23737583.0,-1077724.0,-24815306.0,,,6259988.0,7643437.0,1383449.0,,,,,,6.5,9.73,-0.43,FY2017,1,June 2015,UM-PRINCE GEORGE’S HOSPITAL CENTER,,0.541,,UNMATCHED,none,9.73,-0.43
UM PRINCE GEORGE S HOSPITAL CENTER,False,2016,,,4642564.0,285682600.0,305762956.0,20080356.0,,258110053.0,268812464.0,10702411.0,253113614.0,261705330.0,8591716.0,7709817.0,,,,,227352248.0,271879717.0,,30757805.0,-3067254.0,-33825058.0,,,4996438.0,7107133.0,2110695.0,,,,,,1.68,11.92,-1.14,FY2017;FY2018,2,June 2016,UM-PRINCE GEORGE’S HOSPITAL CENTER,,0.541,,UNMATCHED,none,11.92,-1.14
UM PRINCE GEORGE S HOSPITAL CENTER,False,2017,,,-13112956.0,293522700.0,310943989.0,17421289.0,,253554064.0,261859517.0,8305453.0,249393120.0,256523601.0,7130481.0,19445979.0,,,,,240080693.0,294418452.0,,13473371.0,-32558935.0,-46032306.0,,,4160944.0,5335916.0,1174972.0,,,,,,-4.66,5.31,-12.43,FY2017;FY2018;FY2019,3,June 2017,UM-PRINCE GEORGE’S HOSPITAL CENTER,,0.541,,UNMATCHED,none,5.31,-12.43
UM PRINCE GEORGE S HOSPITAL CENTER,False,2018,,,-548954.0,293380000.0,293380000.0,0.0,,281714152.0,283853046.0,2138894.0,248794046.0,248794046.0,0.0,1437000.0,,,,,240414549.0,285839000.0,,41299602.0,-1985954.0,-43285556.0,,,32920106.0,35059000.0,2138894.0,,,,,,-0.19,14.66,-0.7,FY2018;FY2019;FY2020,3,June 2018,UM-PRINCE GEORGE’S HOSPITAL CENTER,,0.541,,UNMATCHED,none,14.66,-0.7
UM PRINCE GEORGE S HOSPITAL CENTER,False,2019,,,-1717011.0,327529548.0,327997639.0,468091.0,,306972652.0,308970398.0,1997746.0,273336306.0,273804398.0,468091.0,-472100.0,,,,,260939657.0,310215309.0,,46032995.0,-1244911.0,-47277906.0,,,33636346.0,35166000.0,1529654.0,,,,,,-0.56,15.0,-0.4,FY2019;FY2020,2,June 2019,UM-PRINCE GEORGE’S HOSPITAL CENTER,,0.541,,UNMATCHED,none,15.0,-0.4
